Id,SalePrice
1622,168173.06
1623,276487.28
1624,227366.48
1625,111128.55
1626,164306.27
1627,201093.36
1628,268493.3
1629,167290.62
1630,309468.6
1631,201802.45
1632,224164.4
1633,172356.52
1634,179339.94
1635,183602.23
1636,167321.61
1637,200515.48
1638,188977.58
1639,185956.05
1640,222627.97
1641,176589.06
1642,225107.39
1643,220089.84
1644,211105.22
1645,215442.66
1646,150897.56
1647,158942.97
1648,132933.1
1649,148646.6
1650,133916.36
1651,123386.46
1652,103669.26
1653,106741.586
1654,142725.95
1655,136750.56
1656,145962.42
1657,164121.9
1658,145088.02
1659,127238.16
1660,182236.48
1661,513780.34
1662,369969.0
1663,417453.25
1664,499750.53
1665,343531.8
1666,356404.16
1667,369648.78
1668,335847.66
1669,332379.94
1670,332847.78
1671,280089.94
1672,411740.5
1673,281558.0
1674,262008.05
1675,181399.03
1676,188400.8
1677,207681.5
1678,439952.78
1679,402002.38
1680,365607.34
1681,286824.28
1682,309883.84
1683,186360.83
1684,165907.62
1685,174606.22
1686,167167.08
1687,176239.2
1688,190728.92
1689,192615.56
1690,180337.31
1691,170960.45
1692,242868.1
1693,180064.0
1694,173196.0
1695,165322.75
1696,243737.95
1697,176480.23
1698,352027.03
1699,320047.5
1700,275284.94
1701,278794.8
1702,264350.84
1703,251027.33
1704,284359.25
1705,258092.73
1706,417780.9
1707,236612.53
1708,208769.75
1709,256876.7
1710,235236.2
1711,256522.28
1712,246849.98
1713,267879.22
1714,222572.16
1715,202334.52
1716,180504.7
1717,151634.62
1718,124737.766
1719,205842.16
1720,223307.12
1721,159721.83
1722,110615.7
1723,145686.98
1724,207970.75
1725,242955.02
1726,179845.72
1727,149781.97
1728,180372.3
1729,144450.2
1730,201425.66
1731,117897.07
1732,128230.59
1733,118636.54
1734,118903.58
1735,140108.36
1736,119194.11
1737,324301.4
1738,233588.55
1739,245781.56
1740,216116.84
1741,199711.75
1742,182765.39
1743,176018.17
1744,277378.22
1745,206392.23
1746,162418.67
1747,222809.92
1748,230275.7
1749,162554.64
1750,120279.93
1751,229336.78
1752,133646.42
1753,158884.1
1754,185707.3
1755,162266.34
1756,127289.516
1757,120901.69
1758,163818.12
1759,147790.67
1760,161172.56
1761,135893.95
1762,188807.47
1763,153623.4
1764,122895.39
1765,173903.69
1766,182580.55
1767,210624.84
1768,149670.52
1769,152238.25
1770,175312.6
1771,114292.95
1772,135024.44
1773,133633.02
1774,128912.86
1775,135276.02
1776,117226.31
1777,121610.195
1778,144953.6
1779,118800.86
1780,172567.64
1781,140562.12
1782,107071.34
1783,152383.33
1784,127025.82
1785,132162.53
1786,130739.54
1787,130445.22
1788,50521.402
1789,91983.82
1790,98207.36
1791,212706.89
1792,156427.14
1793,126380.52
1794,149022.66
1795,133098.17
1796,132173.58
1797,126607.14
1798,119240.13
1799,113443.516
1800,126605.91
1801,147977.47
1802,108374.664
1803,152841.0
1804,134380.25
1805,143256.45
1806,133677.36
1807,150159.31
1808,128084.24
1809,115709.195
1810,131926.1
1811,115891.734
1812,78118.64
1813,124209.57
1814,92937.74
1815,52551.305
1816,109749.67
1817,117989.02
1818,184971.11
1819,133807.64
1820,29936.08
1821,90928.62
1822,138596.4
1823,5022.083
1824,146255.3
1825,147713.23
1826,103492.664
1827,101576.86
1828,117106.586
1829,142583.17
1830,141178.39
1831,138732.88
1832,78491.05
1833,150342.19
1834,133274.88
1835,166659.28
1836,130560.086
1837,92320.32
1838,110705.68
1839,106747.09
1840,180228.55
1841,150420.1
1842,94362.914
1843,139656.28
1844,149226.1
1845,140643.73
1846,146972.81
1847,188042.28
1848,35354.773
1849,115294.02
1850,128053.66
1851,151568.19
1852,132843.58
1853,148945.69
1854,166657.58
1855,148636.61
1856,201023.67
1857,159643.5
1858,122059.6
1859,117804.875
1860,162769.47
1861,118847.76
1862,252148.52
1863,245545.1
1864,245545.1
1865,360485.84
1866,320486.1
1867,237760.1
1868,291700.34
1869,226105.28
1870,237158.55
1871,246773.92
1872,168757.22
1873,232851.36
1874,152229.42
1875,202311.44
1876,202743.88
1877,225473.77
1878,210022.36
1879,126935.94
1880,145327.27
1881,277835.34
1882,238468.08
1883,195643.78
1884,199096.39
1885,261602.0
1886,287849.7
1887,215315.17
1888,253367.5
1889,169918.73
1890,126579.586
1891,136573.97
1892,112637.66
1893,131740.36
1894,145084.11
1895,119818.06
1896,131009.47
1897,107853.52
1898,134921.0
1899,154722.81
1900,164861.17
1901,173308.48
1902,154019.8
1903,260511.38
1904,138814.12
1905,196177.08
1906,159278.02
1907,212221.47
1908,101667.05
1909,144569.98
1910,116546.7
1911,192444.5
1912,291172.6
1913,180739.6
1914,52840.4
1915,384845.06
1916,51494.234
1917,226860.88
1918,145830.84
1919,201196.36
1920,199807.36
1921,372834.34
1922,330746.75
1923,215275.42
1924,221321.52
1925,201764.48
1926,388365.78
1927,126836.93
1928,147005.14
1929,126102.37
1930,134235.11
1931,146907.9
1932,142188.62
1933,212883.88
1934,188780.44
1935,177604.88
1936,200866.53
1937,168894.05
1938,188965.42
1939,222697.25
1940,179853.55
1941,172589.9
1942,173409.98
1943,219340.08
1944,346211.28
1945,393146.0
1946,157337.48
1947,334391.38
1948,179008.64
1949,251959.58
1950,188303.8
1951,248858.61
1952,207667.45
1953,171887.55
1954,185498.58
1955,145519.58
1956,341051.0
1957,170994.47
1958,274659.84
1959,173523.72
1960,107932.52
1961,126834.66
1962,97616.75
1963,107777.445
1964,111560.59
1965,139567.83
1966,149394.53
1967,306964.25
1968,438677.6
1969,374036.56
1970,422142.8
1971,524272.53
1972,385554.22
1973,269904.22
1974,329332.9
1975,469472.53
1976,272283.22
1977,353998.3
1978,335444.03
1979,318294.72
1980,195633.52
1981,356298.9
1982,209021.52
1983,188131.72
1984,173633.39
1985,224376.39
1986,228035.95
1987,172625.61
1988,173887.55
1989,185880.6
1990,230773.17
1991,228594.11
1992,216305.95
1993,169333.33
1994,228406.88
1995,181595.4
1996,292681.8
1997,332352.44
1998,313716.16
1999,310793.0
2000,305599.34
2001,303664.72
2002,243582.11
2003,256784.48
2004,267694.03
2005,224375.12
2006,218970.6
2007,238085.95
2008,211708.31
2009,216247.06
2010,189017.45
2011,120730.87
2012,172209.77
2013,196523.84
2014,190332.6
2015,188484.23
2016,206912.14
2017,185196.77
2018,131641.2
2019,132254.2
2020,110447.7
2021,109035.37
2022,207708.95
2023,152895.83
2024,284881.4
2025,348077.75
2026,180777.9
2027,159009.53
2028,146022.38
2029,174789.81
2030,267882.06
2031,225472.98
2032,260366.03
2033,252782.52
2034,146217.27
2035,221690.61
2036,189813.66
2037,199249.12
2038,341998.94
2039,232593.47
2040,339906.78
2041,287214.3
2042,209524.33
2043,179364.02
2044,174814.72
2045,203772.56
2046,149920.03
2047,148400.61
2048,147283.95
2049,140558.44
2050,168124.22
2051,108780.42
2052,131503.4
2053,135853.23
2054,106753.49
2055,163243.05
2056,152931.89
2057,123566.65
2058,214328.95
2059,126142.93
2060,180043.77
2061,168981.7
2062,125567.734
2063,117905.96
2064,133485.12
2065,112827.43
2066,172155.42
2067,134185.39
2068,143064.23
2069,80385.234
2070,125554.23
2071,108141.59
2072,178232.8
2073,145028.5
2074,170227.16
2075,140752.52
2076,126195.766
2077,158119.94
2078,130609.47
2079,140665.8
2080,117620.48
2081,139522.03
2082,135113.3
2083,143021.22
2084,128794.625
2085,120464.34
2086,95649.64
2087,117698.44
2088,108469.57
2089,84614.06
2090,134329.11
2091,112657.164
2092,109534.36
2093,124336.32
2094,127906.516
2095,169347.7
2096,84975.53
2097,111193.24
2098,154564.58
2099,54348.01
2100,70048.61
2101,103390.734
2102,126477.37
2103,101255.664
2104,131087.61
2105,136114.38
2106,40496.945
2107,219954.28
2108,116494.664
2109,104520.914
2110,132563.78
2111,150341.8
2112,131590.34
2113,118655.51
2114,118999.016
2115,170576.9
2116,109077.305
2117,137245.86
2118,113906.16
2119,113690.64
2120,106968.91
2121,74149.56
2122,131256.34
2123,94170.95
2124,133774.27
2125,128204.69
2126,165679.17
2127,136210.95
2128,137688.16
2129,105833.766
2130,126445.01
2131,142498.39
2132,108066.43
2133,122714.14
2134,129474.79
2135,76471.19
2136,52899.016
2137,108494.57
2138,124338.26
2139,134444.44
2140,141019.45
2141,154831.03
2142,131469.72
2143,121288.08
2144,98314.25
2145,121663.91
2146,168602.34
2147,164695.17
2148,155182.47
2149,147114.9
2150,218057.17
2151,107848.516
2152,150962.77
2153,195939.1
2154,106989.45
2155,146847.97
2156,288177.66
2157,207630.16
2158,227032.22
2159,215350.12
2160,165511.47
2161,219199.0
2162,369936.38
2163,376896.28
2164,237186.92
2165,216979.11
2166,148430.0
2167,221520.61
2168,199717.9
2169,213330.48
2170,209464.92
2171,147082.97
2172,149580.6
2173,152545.7
2174,247976.0
2175,284279.8
2176,310004.8
2177,238396.17
2178,215489.8
2179,146131.67
2180,218194.36
2181,198669.69
2182,222711.17
2183,182400.08
2184,125502.84
2185,123639.89
2186,161918.02
2187,155274.22
2188,155403.4
2189,253733.5
2190,81304.23
2191,83775.016
2192,96214.42
2193,118837.1
2194,109648.1
2195,115659.836
2196,134475.02
2197,115076.36
2198,146994.3
2199,243142.72
2200,174436.48
2201,135055.06
2202,184205.88
2203,155922.12
2204,167334.36
2205,125939.13
2206,146293.45
2207,228011.72
2208,223742.08
2209,191607.11
2210,118782.29
2211,117595.15
2212,109292.516
2213,101648.91
2214,148551.45
2215,100640.28
2216,148228.16
2217,76219.234
2218,55343.184
2219,59691.613
2220,81557.58
2221,372304.03
2222,281224.62
2223,260111.98
2224,205082.31
2225,154261.25
2226,188134.95
2227,228843.44
2228,283185.16
2229,262648.66
2230,177991.19
2231,223573.19
2232,185585.44
2233,167796.78
2234,256944.27
2235,225640.05
2236,267084.88
2237,304164.16
2238,201601.44
2239,97946.555
2240,165995.98
2241,150599.44
2242,119281.805
2243,127880.87
2244,104175.805
2245,95358.16
2246,132649.64
2247,106258.945
2248,127925.54
2249,141190.12
2250,129664.11
2251,92725.19
2252,165164.4
2253,158160.75
2254,168718.75
2255,181461.98
2256,170471.97
2257,202254.94
2258,169947.92
2259,181322.84
2260,164343.34
2261,223883.8
2262,206961.47
2263,378415.12
2264,377099.62
2265,195017.75
2266,339544.78
2267,312062.25
2268,407596.56
2269,165442.17
2270,189016.0
2271,240571.81
2272,197534.34
2273,161227.69
2274,196681.9
2275,229736.45
2276,184817.86
2277,186149.33
2278,153504.03
2279,137894.1
2280,122637.0
2281,179485.62
2282,167472.92
2283,108704.77
2284,117765.85
2285,154843.12
2286,127028.05
2287,338947.44
2288,266619.97
2289,369627.66
2290,436499.78
2291,329737.2
2292,423471.97
2293,434486.1
2294,400705.75
2295,441275.66
2296,298996.03
2297,361530.03
2298,393908.94
2299,340387.75
2300,314749.22
2301,320678.44
2302,252790.52
2303,230845.78
2304,266233.62
2305,181739.34
2306,195888.8
2307,193260.94
2308,212406.6
2309,272600.1
2310,195088.11
2311,191274.27
2312,175578.55
2313,174199.55
2314,172519.2
2315,171187.78
2316,168742.9
2317,181163.02
2318,175768.05
2319,177180.94
2320,200028.66
2321,255083.52
2322,168202.19
2323,187482.3
2324,173091.31
2325,206594.67
2326,182703.95
2327,208681.95
2328,210845.58
2329,178092.53
2330,177736.48
2331,340606.75
2332,358634.25
2333,307962.22
2334,267164.2
2335,290657.6
2336,296738.4
2337,218236.25
2338,278641.56
2339,211905.42
2340,366038.22
2341,220782.4
2342,225141.83
2343,241152.05
2344,206363.17
2345,204542.97
2346,202555.62
2347,197092.86
2348,237925.62
2349,193529.89
2350,308901.38
2351,260720.67
2352,233841.58
2353,268891.97
2354,124553.37
2355,134463.56
2356,153341.17
2357,200309.11
2358,209338.11
2359,130432.95
2360,117401.5
2361,134736.25
2362,267846.12
2363,137417.0
2364,153308.12
2365,251257.39
2366,192715.12
2367,230108.64
2368,217416.44
2369,193697.52
2370,187619.92
2371,167889.66
2372,181835.81
2373,292278.38
2374,313210.62
2375,253525.5
2376,240669.1
2377,333800.62
2378,152987.89
2379,219379.47
2380,141970.34
2381,161939.61
2382,187033.12
2383,203163.81
2384,229325.67
2385,169659.06
2386,131339.12
2387,130499.18
2388,125423.59
2389,123442.766
2390,157832.17
2391,131671.73
2392,110041.41
2393,155175.22
2394,149622.02
2395,214905.64
2396,150267.61
2397,190553.55
2398,130164.94
2399,45348.203
2400,44587.605
2401,115230.35
2402,142129.64
2403,139133.72
2404,145732.34
2405,151255.97
2406,146913.22
2407,121637.19
2408,131078.22
2409,130645.766
2410,185036.52
2411,112209.62
2412,155467.81
2413,129929.34
2414,154654.22
2415,125337.56
2416,122345.3
2417,131212.33
2418,129709.34
2419,106748.336
2420,140187.67
2421,138825.55
2422,116180.54
2423,127725.945
2424,136368.3
2425,270422.3
2426,117964.72
2427,131723.81
2428,158692.27
2429,121727.44
2430,131236.72
2431,118627.69
2432,138397.8
2433,153315.92
2434,134294.28
2435,166486.95
2436,122663.02
2437,125168.43
2438,121807.9
2439,116375.64
2440,125264.72
2441,90568.68
2442,101375.45
2443,129970.66
2444,136905.86
2445,85368.91
2446,137502.39
2447,209546.52
2448,136591.67
2449,114431.43
2450,139528.47
2451,137270.94
2452,175969.89
2453,94692.69
2454,121232.86
2455,119038.39
2456,127995.57
2457,128809.305
2458,145433.86
2459,116952.336
2460,140610.47
2461,120152.22
2462,131886.27
2463,128269.516
2464,172394.95
2465,141383.1
2466,115823.86
2467,130041.07
2468,90153.49
2469,62214.67
2470,228048.73
2471,222883.14
2472,163122.92
2473,112127.555
2474,102843.28
2475,210162.73
2476,127279.81
2477,119437.37
2478,127321.59
2479,87148.99
2480,154353.77
2481,123991.25
2482,134975.78
2483,124753.44
2484,122734.85
2485,121909.75
2486,148977.22
2487,223644.72
2488,186619.25
2489,153964.11
2490,158779.92
2491,93499.1
2492,184512.25
2493,154225.17
2494,138729.55
2495,76005.44
2496,234248.08
2497,151566.6
2498,119406.41
2499,95811.94
2500,139991.72
2501,135456.42
2502,154586.98
2503,100719.72
2504,170010.84
2505,218122.84
2506,237912.22
2507,275849.03
2508,235314.05
2509,217823.77
2510,215492.69
2511,191029.19
2512,208674.98
2513,220425.38
2514,255979.75
2515,158013.19
2516,170919.17
2517,124009.9
2518,145353.84
2519,221585.66
2520,191277.42
2521,196949.34
2522,223587.95
2523,113119.53
2524,130719.36
2525,160180.69
2526,138878.58
2527,122022.54
2528,128493.82
2529,131805.45
2530,131739.4
2531,260366.5
2532,224351.86
2533,196188.08
2534,203767.44
2535,291164.7
2536,247246.0
2537,226474.16
2538,180836.9
2539,189558.19
2540,175398.2
2541,187353.12
2542,181342.95
2543,128967.88
2544,118116.76
2545,137346.47
2546,131439.56
2547,154018.61
2548,152788.69
2549,159101.39
2550,345071.88
2551,147854.47
2552,119083.6
2553,74147.74
2554,98137.26
2555,112434.16
2556,104206.984
2557,118397.87
2558,162658.55
2559,149645.3
2560,157444.72
2561,143062.38
2562,169885.98
2563,155065.5
2564,178100.19
2565,141228.58
2566,161975.8
2567,149009.7
2568,196806.12
2569,225076.12
2570,114400.24
2571,163673.92
2572,150571.36
2573,203735.14
2574,220666.94
2575,133951.98
2576,128070.58
2577,140535.67
2578,85270.58
2579,60198.355
2580,104395.51
2581,103414.92
2582,113238.33
2583,242332.75
2584,153296.52
2585,197187.81
2586,227254.47
2587,189165.47
2588,136033.12
2589,150601.27
2590,228464.45
2591,195594.48
2592,219750.11
2593,272626.9
2594,159419.97
2595,224030.81
2596,267953.9
2597,202220.7
2598,297859.5
2599,405946.12
2600,193038.42
2601,145889.7
2602,67555.43
2603,104024.516
2604,84603.28
2605,62024.35
2606,151111.36
2607,218788.61
2608,235961.28
2609,161867.95
2610,111872.9
2611,125975.39
2612,151948.72
2613,122889.2
2614,125295.72
2615,138170.47
2616,164235.64
2617,181978.22
2618,188848.27
2619,208696.69
2620,182849.42
2621,168213.69
2622,190185.08
2623,238460.78
2624,297572.22
2625,283091.9
2626,173231.25
2627,150705.66
2628,426787.56
2629,583323.44
2630,324062.6
2631,438039.56
2632,490634.7
2633,317098.44
2634,420724.78
2635,169680.6
2636,188459.97
2637,189528.64
2638,294654.56
2639,184597.53
2640,156628.88
2641,98253.7
2642,168056.78
2643,102708.74
2644,126024.664
2645,106621.414
2646,100831.39
2647,98724.984
2648,136427.58
2649,147762.0
2650,143336.81
2651,145985.7
2652,394725.2
2653,243523.23
2654,283594.4
2655,454641.1
2656,336924.2
2657,412845.2
2658,327786.75
2659,283390.75
2660,347480.94
2661,380789.47
2662,362208.5
2663,310001.7
2664,265224.5
2665,399221.84
2666,306401.7
2667,163503.1
2668,183809.08
2669,189064.9
2670,254902.69
2671,193197.1
2672,183545.25
2673,184317.0
2674,210380.64
2675,189001.72
2676,193196.95
2677,210523.4
2678,254262.25
2679,290680.28
2680,285538.4
2681,443689.34
2682,304214.28
2683,600251.75
2684,300353.53
2685,309957.62
2686,242485.78
2687,307132.22
2688,214063.69
2689,212625.39
2690,413754.2
2691,194663.19
2692,134971.16
2693,186050.72
2694,118674.63
2695,191450.02
2696,194897.36
2697,186824.31
2698,190673.45
2699,170241.11
2700,153090.34
2701,148955.0
2702,112747.766
2703,122313.45
2704,142030.08
2705,125585.56
2706,115863.52
2707,136002.42
2708,136682.67
2709,102780.805
2710,125743.31
2711,342843.12
2712,464102.1
2713,159399.69
2714,147400.52
2715,186206.48
2716,161220.12
2717,194528.39
2718,225012.78
2719,161234.33
2720,183121.25
2721,134692.95
2722,154771.95
2723,136191.36
2724,131224.06
2725,129044.09
2726,154841.88
2727,174096.22
2728,205812.58
2729,145866.14
2730,135507.3
2731,116670.9
2732,113612.445
2733,143029.89
2734,134357.06
2735,134046.9
2736,150061.81
2737,139646.89
2738,126600.61
2739,156244.73
2740,135344.45
2741,144479.73
2742,151000.92
2743,156274.6
2744,159936.8
2745,146591.53
2746,128779.89
2747,129802.77
2748,133461.55
2749,125228.59
2750,139960.44
2751,146613.78
2752,214484.48
2753,140635.28
2754,258171.17
2755,130171.83
2756,100041.82
2757,70549.086
2758,90540.89
2759,155617.14
2760,112721.266
2761,141670.52
2762,128659.4
2763,166346.55
2764,139492.52
2765,278574.16
2766,123741.38
2767,90991.234
2768,131352.22
2769,123777.234
2770,136030.39
2771,123433.96
2772,102887.33
2773,158004.83
2774,144300.47
2775,134023.84
2776,130036.09
2777,124608.016
2778,115488.94
2779,118800.164
2780,89832.35
2781,103882.96
2782,104713.266
2783,96018.164
2784,119218.49
2785,149376.98
2786,79903.55
2787,113912.39
2788,80088.87
2789,166912.53
2790,132145.66
2791,120576.05
2792,67490.96
2793,160083.22
2794,99921.55
2795,124213.59
2796,93295.46
2797,179646.55
2798,92794.58
2799,113688.76
2800,64137.043
2801,112857.75
2802,126361.69
2803,195430.28
2804,135231.16
2805,96679.914
2806,89041.76
2807,143142.66
2808,155686.23
2809,143848.03
2810,124875.19
2811,163375.97
2812,158779.39
2813,152913.12
2814,162853.36
2815,97493.68
2816,244954.2
2817,192756.3
2818,119775.64
2819,227392.58
2820,138543.78
2821,109012.65
2822,225848.16
2823,262630.34
2824,141123.64
2825,160527.19
2826,133648.56
2827,134263.92
2828,236660.3
2829,174286.69
2830,204202.48
2831,197520.7
2832,250398.02
2833,294370.7
2834,211962.62
2835,228378.34
2836,199224.81
2837,175192.25
2838,160359.48
2839,180704.2
2840,200384.3
2841,205214.9
2842,237471.66
2843,168655.77
2844,161029.16
2845,117455.805
2846,198780.36
2847,210334.42
2848,189385.12
2849,199678.67
2850,251349.05
2851,217145.77
2852,221007.22
2853,257443.64
2854,146757.2
2855,205506.66
2856,209230.84
2857,196688.08
2858,207555.1
2859,106598.63
2860,130269.27
2861,124791.28
2862,179915.05
2863,117246.45
2864,242001.44
2865,142727.3
2866,130010.375
2867,116466.48
2868,111800.56
2869,95907.336
2870,118546.75
2871,75588.45
2872,41015.742
2873,95481.22
2874,121753.234
2875,133125.42
2876,162475.78
2877,146519.53
2878,162196.84
2879,142600.14
2880,104099.24
2881,139761.95
2882,195908.69
2883,180872.55
2884,202117.92
2885,183272.0
2886,246507.1
2887,81574.73
2888,131914.81
2889,26640.375
2890,95482.32
2891,138134.98
2892,9040.056
2893,95575.35
2894,47169.484
2895,309503.1
2896,277966.38
2897,183977.75
2898,163286.34
2899,207621.97
2900,161608.92
2901,263003.2
2902,212292.03
2903,304790.28
2904,360603.6
2905,108343.13
2906,211773.06
2907,123030.74
2908,123199.695
2909,177239.33
2910,81063.555
2911,68609.31
2912,144900.56
2913,60715.33
2914,86321.36
2915,86633.98
2916,68158.31
2917,136989.47
2918,117446.38
2919,210929.66
